filename,width,height,class,xmin,ymin,xmax,ymax
frame0502.png,640,360,robot,14,32,77,165
9152.jpg,640,480,robot,111,0,269,301
2717.jpg,640,480,robot,279,8,408,387
1565608468744305745.jpg,640,480,robot,20,22,210,403
2513.jpg,640,480,robot,320,209,427,466
frame0541.png,640,360,robot,530,100,639,339
sequences_euro_ball_robot_1_b_00249.png,800,600,robot,479,190,553,322
7048.jpg,640,480,robot,177,80,357,466
1329.jpg,640,480,robot,104,61,221,275
1565608365813537033.jpg,640,480,robot,6,22,77,440
frame0199.png,640,360,robot,466,77,505,153
1565608466543874378.jpg,640,480,robot,109,22,279,396
1565609155640193763.jpg,640,480,robot,236,100,340,297
1565608623277490025.jpg,640,480,robot,403,0,525,360
6035.jpg,640,480,robot,327,103,489,473
frame0798.png,640,360,robot,270,63,303,137
1565609241955967749.jpg,640,480,robot,208,30,416,480
1999.jpg,640,480,robot,302,50,455,432
1565609190907277140.jpg,640,480,robot,530,88,629,301
8526.jpg,640,480,robot,299,49,473,432
3146.jpg,640,480,robot,217,58,338,400
5120.jpg,640,480,robot,371,89,602,460
4279.jpg,640,480,robot,492,24,638,408
frame0547.png,640,360,robot,544,70,641,360
0532.jpg,640,480,robot,400,65,574,480
1565609124587932825.jpg,640,480,robot,152,3,236,231
1565608776811368498.jpg,640,480,robot,385,13,513,389
1565608665010840687.jpg,640,480,robot,75,9,193,398
sequences_euro_ball_robot_1_b_00327.png,800,600,robot,244,232,336,367
2315.jpg,640,480,robot,459,12,568,292
1565609268216186803.jpg,640,480,robot,246,77,315,268
5179.jpg,640,480,robot,404,56,637,429
1565609286695703532.jpg,640,480,robot,121,10,225,292
frame0280.png,640,360,robot,597,76,638,160
1565609255619696628.jpg,640,480,robot,163,73,405,470
1565608367544203236.jpg,640,480,robot,3,0,52,462
frame0304.png,640,360,robot,338,75,393,199
1565609214839323760.jpg,640,480,robot,353,37,475,448
1565609299583547712.jpg,640,480,robot,167,0,259,258
1565609289584094559.jpg,640,480,robot,185,99,277,389
5044.jpg,640,480,robot,414,89,621,466
2538.jpg,640,480,robot,303,185,424,472
1565608681644084384.jpg,640,480,robot,249,3,353,376
9206.jpg,640,480,robot,252,4,371,244
1565608360007717019.jpg,640,480,robot,9,44,138,416
1565609193240060434.jpg,640,480,robot,384,58,466,297
1565609267983801295.jpg,640,480,robot,244,86,332,262
1565609097379947865.jpg,640,480,robot,307,0,393,362
1565609182575304706.jpg,640,480,robot,303,125,397,300
1565608543907884969.jpg,640,480,robot,19,31,181,373
1565608460604024694.jpg,640,480,robot,247,19,410,404
6732.jpg,640,480,robot,362,72,514,434
1495.jpg,640,480,robot,0,107,219,469
1565609101048290630.jpg,640,480,robot,303,0,397,356
6052.jpg,640,480,robot,357,97,499,450
6530.jpg,640,480,robot,408,111,557,457
7151.jpg,640,480,robot,377,109,502,428
3694.jpg,640,480,robot,247,67,396,410
9374.jpg,640,480,robot,402,9,569,319
1565608628277781378.jpg,640,480,robot,568,0,635,406
1565609291484183044.jpg,640,480,robot,234,51,332,331
1565608360543304685.jpg,640,480,robot,11,45,142,415
6182.jpg,640,480,robot,454,88,553,377
frame0758.png,640,360,robot,402,73,445,176
0416.jpg,640,480,robot,44,104,256,464
8311.jpg,640,480,robot,493,18,633,462
1565608374143776597.jpg,640,480,robot,3,1,66,473
1565609275467999307.jpg,640,480,robot,436,89,495,287
3340.jpg,640,480,robot,276,62,383,370
8622.jpg,640,480,robot,273,56,440,436
8373.jpg,640,480,robot,150,45,370,451
4520.jpg,640,480,robot,212,112,383,440
1526.jpg,640,480,robot,421,66,572,361
2207.jpg,640,480,robot,479,46,640,352
1565608351279588226.jpg,640,480,robot,143,45,279,411
sequences_euro_ball_robot_1_a_00070.png,800,600,robot,604,332,732,404
0129.jpg,640,480,robot,110,72,242,344
1565609267083858043.jpg,640,480,robot,230,92,337,281
1565609264884293268.jpg,640,480,robot,496,209,582,408
7259.jpg,640,480,robot,390,88,522,406
1565608469975745417.jpg,640,480,robot,15,45,171,413
1565609172040040793.jpg,640,480,robot,528,101,614,296
1565609165439900415.jpg,640,480,robot,355,76,442,274
1565609102587915552.jpg,640,480,robot,302,0,395,354
1565609179808894682.jpg,640,480,robot,367,125,456,309
1565608605107844638.jpg,640,480,robot,0,11,67,381
0409.jpg,640,480,robot,44,94,258,467
9222.jpg,640,480,robot,380,4,523,250
1565608463232026935.jpg,640,480,robot,195,21,355,403
1565609164476032991.jpg,640,480,robot,319,100,415,287
1565609290448072576.jpg,640,480,robot,190,107,280,395
1565608352607922474.jpg,640,480,robot,135,48,276,410
5503.jpg,640,480,robot,451,77,614,422
4622.jpg,640,480,robot,151,70,319,436
frame0539.png,640,360,robot,218,86,267,189
9384.jpg,640,480,robot,400,7,571,305
1565608656777878580.jpg,640,480,robot,288,0,398,384
1565609210208455251.jpg,640,480,robot,220,175,332,420
1565608692178971222.jpg,640,480,robot,580,26,635,405
1565609142608529390.jpg,640,480,robot,267,192,353,394
1565608348943811734.jpg,640,480,robot,209,40,337,417
8670.jpg,640,480,robot,140,10,307,417
sequences_euro_ball_robot_1_c_00034.png,800,600,robot,85,89,152,238
1565609157007874529.jpg,640,480,robot,68,111,167,312
1565609232247930593.jpg,640,480,robot,176,0,574,405
frame0286.png,640,360,robot,355,93,379,133
1565608491107947204.jpg,640,480,robot,408,54,559,429
1565608362007823529.jpg,640,480,robot,11,47,141,413
frame0660.png,640,360,robot,78,81,106,128
2813.jpg,640,480,robot,133,53,296,443
1565609280331987637.jpg,640,480,robot,173,81,279,349
0214.jpg,640,480,robot,341,100,534,470
1565608360575891185.jpg,640,480,robot,11,49,141,411
2610.jpg,640,480,robot,295,193,402,480
1565608691510991501.jpg,640,480,robot,557,15,639,395
1984.jpg,640,480,robot,384,41,542,436
8943.jpg,640,480,robot,425,33,549,388
1628.jpg,640,480,robot,522,150,640,480
1565609217875851796.jpg,640,480,robot,385,120,634,480
4232.jpg,640,480,robot,365,0,495,348
frame0236.png,640,360,robot,157,89,186,144
6513.jpg,640,480,robot,434,104,586,444
2013.jpg,640,480,robot,286,35,442,396
3330.jpg,640,480,robot,276,63,382,369
frame0479.png,640,360,robot,42,45,73,106
1565609164808330566.jpg,640,480,robot,313,93,407,271
1565608613111689688.jpg,640,480,robot,27,37,188,354
frame0568.png,640,360,robot,419,0,578,358
1140.jpg,640,480,robot,115,26,250,294
0208.jpg,640,480,robot,342,102,530,471
0224.jpg,640,480,robot,286,113,490,467
frame0669.png,640,360,robot,500,113,549,197
1565609278999925672.jpg,640,480,robot,217,54,311,303
8627.jpg,640,480,robot,284,57,446,435
1565609288747760534.jpg,640,480,robot,182,66,270,364
1565609299764000911.jpg,640,480,robot,165,0,258,258
1565609163539763752.jpg,640,480,robot,347,105,434,293
8901.jpg,640,480,robot,450,4,602,352
1565608679677547769.jpg,640,480,robot,167,6,271,378
1565609302931794988.jpg,640,480,robot,12,82,109,424
1565608488375986118.jpg,640,480,robot,235,25,402,405
1565608601639959400.jpg,640,480,robot,24,38,194,355
1118.jpg,640,480,robot,39,78,341,465
2010.jpg,640,480,robot,300,59,454,424
frame0255.png,640,360,robot,170,78,199,133
3186.jpg,640,480,robot,175,93,330,447
1565609173539934459.jpg,640,480,robot,526,103,615,295
1565609137463994860.jpg,640,480,robot,318,53,414,269
3062.jpg,640,480,robot,208,60,372,411
8726.jpg,640,480,robot,343,34,504,383
frame0248.png,640,360,robot,522,76,557,129
1565608380807840861.jpg,640,480,robot,373,48,512,414
1565608340675778483.jpg,640,480,robot,239,40,372,430
7898.jpg,640,480,robot,526,18,639,334
1565609172175935875.jpg,640,480,robot,527,102,614,295
8668.jpg,640,480,robot,113,21,302,381
1565608774311715855.jpg,640,480,robot,305,27,432,402
0943.jpg,640,480,robot,278,77,595,473
1836.jpg,640,480,robot,287,65,431,403
1914.jpg,640,480,robot,348,100,557,458
1565609299384170026.jpg,640,480,robot,167,0,257,308
5276.jpg,640,480,robot,211,69,360,411
1565609117587883421.jpg,640,480,robot,320,0,404,369
1726.jpg,640,480,robot,573,22,640,261
1565608472375823448.jpg,640,480,robot,10,0,104,430
frame0163.png,640,360,robot,267,116,293,155
1565609158608115360.jpg,640,480,robot,208,87,305,273
1565609169276332630.jpg,640,480,robot,540,80,612,278
0020.jpg,640,480,robot,110,71,240,346
0718.jpg,640,480,robot,229,99,491,445
1565609102003786625.jpg,640,480,robot,301,0,396,356
4749.jpg,640,480,robot,336,79,526,468
1565609281368091901.jpg,640,480,robot,195,85,313,345
1565609123504418653.jpg,640,480,robot,143,0,229,232
frame0267.png,640,360,robot,308,68,358,199
1565608625711814572.jpg,640,480,robot,491,20,611,388
1565609299015956146.jpg,640,480,robot,168,15,258,331
1565608689710963798.jpg,640,480,robot,511,0,624,365
frame0102.png,640,360,robot,150,107,179,162
frame0612.png,640,360,robot,331,99,359,147
1565609176607992667.jpg,640,480,robot,326,112,394,303
0130.jpg,640,480,robot,346,95,545,470
1565608601608080692.jpg,640,480,robot,27,39,196,360
7581.jpg,640,480,robot,237,57,521,441
sequences_euro_ball_robot_1_b_00294.png,800,600,robot,39,234,104,369
1565609160440429665.jpg,640,480,robot,354,116,441,303
frame0517.png,640,360,robot,232,68,280,157
1565608366508628196.jpg,640,480,robot,5,14,72,451
frame0225.png,640,360,robot,461,65,520,187
6511.jpg,640,480,robot,432,80,591,426
4526.jpg,640,480,robot,201,61,380,429
5208.jpg,640,480,robot,329,60,519,427
1565608474179693516.jpg,640,480,robot,2,0,65,439
1565609242995301717.jpg,640,480,robot,228,0,436,478
8603.jpg,640,480,robot,298,26,463,400
3397.jpg,640,480,robot,142,41,345,446
1565609264652147616.jpg,640,480,robot,492,201,584,402
1565608469775868933.jpg,640,480,robot,7,14,177,411
frame0586.png,640,360,robot,434,111,487,201
1565609266384043409.jpg,640,480,robot,236,104,327,295
1565608623544176129.jpg,640,480,robot,447,23,562,391
1565608757911305173.jpg,640,480,robot,94,4,220,386
0621.jpg,640,480,robot,323,70,549,480
1565608541907824034.jpg,640,480,robot,80,29,229,369
1565608662277532554.jpg,640,480,robot,154,0,264,362
frame0330.png,640,360,robot,454,63,509,176
1565609115211931733.jpg,640,480,robot,304,0,403,373
1565608484343960357.jpg,640,480,robot,38,19,227,411
8253.jpg,640,480,robot,512,0,640,336
1565608388107350106.jpg,640,480,robot,572,0,634,433
1565608547609080458.jpg,640,480,robot,1,0,64,423
0086.jpg,640,480,robot,346,95,545,470
frame0461.png,640,360,robot,176,84,202,126
1565608485407945371.jpg,640,480,robot,98,44,268,416
frame0077.png,640,360,robot,105,122,137,178
0091.jpg,640,480,robot,110,73,242,344
1565609280199770441.jpg,640,480,robot,154,74,265,358
1565608345207921534.jpg,640,480,robot,239,40,370,430
8351.jpg,640,480,robot,279,31,496,455
0049.jpg,640,480,robot,111,70,241,346
5211.jpg,640,480,robot,329,65,525,429
1565609292183858470.jpg,640,480,robot,236,0,328,267
1565608366143252598.jpg,640,480,robot,5,18,76,447
2147.jpg,640,480,robot,455,47,635,378
7002.jpg,640,480,robot,137,63,295,444
5778.jpg,640,480,robot,236,91,433,469
8996.jpg,640,480,robot,520,13,632,406
5926.jpg,640,480,robot,178,101,358,456
1565609196308523467.jpg,640,480,robot,189,129,278,358
9155.jpg,640,480,robot,117,0,266,297
9226.jpg,640,480,robot,387,0,531,258
frame0221.png,640,360,robot,243,94,268,138
1565608386508048926.jpg,640,480,robot,556,4,638,390
9524.jpg,640,480,robot,359,4,543,331
1565608459855690820.jpg,640,480,robot,244,17,408,405
frame0576.png,640,360,robot,318,93,338,149
2289.jpg,640,480,robot,454,39,575,307
1355.jpg,640,480,robot,104,141,215,352
0280.jpg,640,480,robot,217,100,419,458
1565609300303442246.jpg,640,480,robot,158,6,250,309
0663.jpg,640,480,robot,245,17,459,398
3070.jpg,640,480,robot,231,52,349,405
frame0601.png,640,360,robot,0,77,32,140
1565608487675692746.jpg,640,480,robot,194,20,374,398
frame0311.png,640,360,robot,584,152,614,199
1094.jpg,640,480,robot,129,41,480,444
8208.jpg,640,480,robot,471,21,623,337
1565608460063805058.jpg,640,480,robot,242,24,409,401
1565609297115874393.jpg,640,480,robot,171,36,272,345
1565608491875576853.jpg,640,480,robot,405,55,546,407
8207.jpg,640,480,robot,468,22,624,336
1565609288687535372.jpg,640,480,robot,183,56,270,354
1221.jpg,640,480,robot,36,10,195,277
8842.jpg,640,480,robot,457,8,608,343
1565609301232132929.jpg,640,480,robot,77,86,183,391
1565608459939844045.jpg,640,480,robot,240,22,408,403
sequences_euro_ball_robot_1_b_00232.png,800,600,robot,207,126,270,262
0815.jpg,640,480,robot,288,77,467,408
1565609162707681829.jpg,640,480,robot,343,109,434,303
1612.jpg,640,480,robot,205,115,332,381
0772.jpg,640,480,robot,282,73,489,480
1135.jpg,640,480,robot,111,8,254,270
1475.jpg,640,480,robot,498,131,608,412
1565608463843769960.jpg,640,480,robot,187,26,349,399
1565608603743698001.jpg,640,480,robot,0,0,115,394
1565609280732143899.jpg,640,480,robot,195,85,308,343
1565608483039313493.jpg,640,480,robot,3,27,143,393
1565608473807283539.jpg,640,480,robot,4,0,75,439
1565608557708155731.jpg,640,480,robot,75,60,232,390
5469.jpg,640,480,robot,316,72,465,437
0383.jpg,640,480,robot,494,43,619,299
1565608781477091105.jpg,640,480,robot,527,13,634,369
1565609144540051340.jpg,640,480,robot,87,233,173,452
1565609281976118167.jpg,640,480,robot,201,57,304,329
6299.jpg,640,480,robot,442,77,557,377
5068.jpg,640,480,robot,394,87,634,465
7428.jpg,640,480,robot,349,20,547,376
2041.jpg,640,480,robot,177,57,333,257
frame0152.png,640,360,robot,258,123,284,162
1565608375408269311.jpg,640,480,robot,11,49,142,415
1565608674144092783.jpg,640,480,robot,3,33,51,423
6007.jpg,640,480,robot,291,89,466,474
2508.jpg,640,480,robot,320,209,428,467
4310.jpg,640,480,robot,413,54,636,445
1565609205007627317.jpg,640,480,robot,382,92,497,338
1565608470275276486.jpg,640,480,robot,8,12,178,416
1565608677483469710.jpg,640,480,robot,82,6,203,376
6594.jpg,640,480,robot,422,84,595,472
1835.jpg,640,480,robot,273,79,425,399
6793.jpg,640,480,robot,354,63,518,439
1252.jpg,640,480,robot,204,196,339,398
0304.jpg,640,480,robot,309,56,513,419
1565608662176887697.jpg,640,480,robot,153,0,265,360
frame0509.png,640,360,robot,60,44,115,163
6496.jpg,640,480,robot,395,58,555,421
1565608620077519377.jpg,640,480,robot,293,0,418,408
1367.jpg,640,480,robot,327,130,401,288
5890.jpg,640,480,robot,218,85,413,462
1565609202775999853.jpg,640,480,robot,444,41,554,261
2900.jpg,640,480,robot,82,41,233,380
1565609173708143469.jpg,640,480,robot,527,101,615,297
1565608615177634460.jpg,640,480,robot,106,29,246,362
0436.jpg,640,480,robot,447,66,600,427
1554.jpg,640,480,robot,384,126,486,404
sequences_euro_ball_robot_1_a_00092.png,800,600,robot,659,357,790,434
3398.jpg,640,480,robot,130,79,344,476
1565609264284138463.jpg,640,480,robot,489,168,583,359
2264.jpg,640,480,robot,432,19,564,283
7331.jpg,640,480,robot,363,69,501,393
5660.jpg,640,480,robot,287,93,509,468
4308.jpg,640,480,robot,412,53,635,442
1565609208708177970.jpg,640,480,robot,284,86,394,351
9045.jpg,640,480,robot,477,58,633,435
1565608362075795462.jpg,640,480,robot,11,48,142,412
frame0398.png,640,360,robot,450,94,494,204
1565609294948210159.jpg,640,480,robot,214,65,316,351
3873.jpg,640,480,robot,364,94,506,445
1565608488839876239.jpg,640,480,robot,274,24,427,403
1565609152108015390.jpg,640,480,robot,357,12,448,221
1565608559143906925.jpg,640,480,robot,181,24,331,353
7593.jpg,640,480,robot,389,54,640,480
1565609170676121738.jpg,640,480,robot,537,66,614,257
1565608470844180133.jpg,640,480,robot,10,21,168,383
8407.jpg,640,480,robot,110,8,318,413
1565608565151750142.jpg,640,480,robot,515,12,633,421
1565609255079449683.jpg,640,480,robot,192,77,379,480
1565609111340177249.jpg,640,480,robot,302,0,405,373
0092.jpg,640,480,robot,345,95,545,470
5858.jpg,640,480,robot,228,97,416,458
3220.jpg,640,480,robot,247,71,415,432
1240.jpg,640,480,robot,282,124,342,277
1565608494108189334.jpg,640,480,robot,472,39,609,372
1565609183682579611.jpg,640,480,robot,244,88,336,276
1565609172439933201.jpg,640,480,robot,527,102,615,296
frame0289.png,640,360,robot,283,68,333,191
1565609227303994671.jpg,640,480,robot,126,38,416,441
1435.jpg,640,480,robot,398,68,505,277
1565609160839961746.jpg,640,480,robot,347,116,431,304
0202.jpg,640,480,robot,345,109,525,466
1565609269915910753.jpg,640,480,robot,384,27,446,216
1565609158675421602.jpg,640,480,robot,212,83,308,275
4852.jpg,640,480,robot,467,65,590,403
6461.jpg,640,480,robot,509,82,634,425
3129.jpg,640,480,robot,205,26,328,391
frame0524.png,640,360,robot,323,84,346,142
5205.jpg,640,480,robot,328,63,516,427
9309.jpg,640,480,robot,330,10,500,340
8219.jpg,640,480,robot,488,17,628,345
1565609288947987670.jpg,640,480,robot,183,96,274,390
6108.jpg,640,480,robot,361,116,469,430
3613.jpg,640,480,robot,333,83,540,456
1565608659610300375.jpg,640,480,robot,234,0,330,382
1419.jpg,640,480,robot,371,25,458,213
0353.jpg,640,480,robot,249,79,422,417
6948.jpg,640,480,robot,329,51,494,435
frame0609.png,640,360,robot,332,99,360,150
frame0733.png,640,360,robot,425,76,471,178
1565609242330701072.jpg,640,480,robot,216,0,430,480
0348.jpg,640,480,robot,268,74,447,426
1565608663744018002.jpg,640,480,robot,104,15,224,366
2603.jpg,640,480,robot,293,191,404,480
1565609142175316608.jpg,640,480,robot,323,196,421,383
4747.jpg,640,480,robot,314,80,519,427
1565609282667971192.jpg,640,480,robot,207,39,297,348
frame0508.png,640,360,robot,14,45,46,109
1565608468511122218.jpg,640,480,robot,40,18,221,412
1565608383275862189.jpg,640,480,robot,526,21,640,449
2488.jpg,640,480,robot,321,207,428,468
2206.jpg,640,480,robot,479,46,640,352
1565608753944203911.jpg,640,480,robot,218,34,356,351
0453.jpg,640,480,robot,390,53,555,452
1565608360376037265.jpg,640,480,robot,10,42,144,417
frame0775.png,640,360,robot,286,68,325,135
1565609153375916503.jpg,640,480,robot,502,43,609,244
1565608759011164457.jpg,640,480,robot,64,0,196,383
6604.jpg,640,480,robot,398,81,581,473
1565609166040184259.jpg,640,480,robot,412,87,505,268
1565609237703805594.jpg,640,480,robot,136,120,518,480
frame0665.png,640,360,robot,501,112,550,196
1565608472875980495.jpg,640,480,robot,11,0,96,441
1565609294516147674.jpg,640,480,robot,360,63,458,349
1565609284432147389.jpg,640,480,robot,109,80,217,377
4971.jpg,640,480,robot,420,88,639,466
1565608623144098447.jpg,640,480,robot,392,0,507,359
1565608566176023554.jpg,640,480,robot,571,0,636,440
1565609188576146836.jpg,640,480,robot,484,32,586,238
1565608472144143387.jpg,640,480,robot,5,0,113,454
8392.jpg,640,480,robot,50,24,302,451
0258.jpg,640,480,robot,242,102,435,469
1565609130711872303.jpg,640,480,robot,157,8,241,222
1614.jpg,640,480,robot,183,120,305,369
1565608668111024680.jpg,640,480,robot,5,24,106,358
1565609138440271966.jpg,640,480,robot,326,195,424,385
1565609098587871969.jpg,640,480,robot,287,0,359,360
1565609181107936683.jpg,640,480,robot,367,120,462,312
8934.jpg,640,480,robot,414,5,541,341
1565609122587929848.jpg,640,480,robot,173,2,262,210
1565608483209212149.jpg,640,480,robot,9,57,151,399
1565609203740697386.jpg,640,480,robot,435,77,535,305
1565608380176028924.jpg,640,480,robot,335,13,477,386
8888.jpg,640,480,robot,448,0,601,358
1565609131004065056.jpg,640,480,robot,167,11,257,219
1565608781577456355.jpg,640,480,robot,530,13,632,366
1565609301799874875.jpg,640,480,robot,9,78,114,398
1565609215879880451.jpg,640,480,robot,467,75,637,480
8281.jpg,640,480,robot,509,46,636,415
2972.jpg,640,480,robot,232,39,366,420
0831.jpg,640,480,robot,339,0,513,344
3539.jpg,640,480,robot,3,118,156,480
1565609215640069188.jpg,640,480,robot,444,64,620,480
1565608611351714951.jpg,640,480,robot,0,0,76,405
1565608602743969242.jpg,640,480,robot,10,44,141,379
1565608614877666008.jpg,640,480,robot,109,44,245,367
0097.jpg,640,480,robot,110,73,242,344
frame0255.png,640,360,robot,296,59,345,192
8848.jpg,640,480,robot,452,24,604,360
1565608494207810364.jpg,640,480,robot,481,29,624,390
2395.jpg,640,480,robot,367,190,476,450
1395.jpg,640,480,robot,175,111,277,347
1565609250327950107.jpg,640,480,robot,305,0,507,480
1532.jpg,640,480,robot,140,131,390,476
frame0522.png,640,360,robot,331,82,354,140
3325.jpg,640,480,robot,276,65,379,368
1565608364943905154.jpg,640,480,robot,3,6,89,455
1565609115880055058.jpg,640,480,robot,307,0,391,377
1565609205475994068.jpg,640,480,robot,380,84,466,390
1565608562175838574.jpg,640,480,robot,377,21,492,435
1565608469343895192.jpg,640,480,robot,17,39,191,395
3688.jpg,640,480,robot,220,71,383,406
1565608773844162944.jpg,640,480,robot,290,30,409,402
1565608676244257874.jpg,640,480,robot,26,0,145,381
1565608686677940734.jpg,640,480,robot,417,19,521,388
1463.jpg,640,480,robot,456,71,553,331
1565609229703872642.jpg,640,480,robot,64,48,480,480
9015.jpg,640,480,robot,513,59,630,439
1565608381444059182.jpg,640,480,robot,442,73,614,414
1565609252455297417.jpg,640,480,robot,187,0,382,393
1941.jpg,640,480,robot,233,82,435,472
1192.jpg,640,480,robot,246,28,324,216
0185.jpg,640,480,robot,397,84,578,479
frame0704.png,640,360,robot,49,82,79,128
6503.jpg,640,480,robot,431,101,586,444
6976.jpg,640,480,robot,154,135,321,468
1698.jpg,640,480,robot,493,0,608,259
9285.jpg,640,480,robot,357,10,522,347
1565609096077015754.jpg,640,480,robot,305,0,393,366
6418.jpg,640,480,robot,561,76,639,394
1565608778911022865.jpg,640,480,robot,415,15,529,384
0118.jpg,640,480,robot,345,96,546,470
6693.jpg,640,480,robot,368,68,533,420
1565608349347586041.jpg,640,480,robot,196,38,326,425
0601.jpg,640,480,robot,539,0,630,326
1565609146441424902.jpg,640,480,robot,55,162,156,369
1565608362676438213.jpg,640,480,robot,10,43,143,414
1565608656577172434.jpg,640,480,robot,286,0,400,385
1565608380507738878.jpg,640,480,robot,353,61,494,390
1565608617877201395.jpg,640,480,robot,224,15,359,377
6902.jpg,640,480,robot,350,73,506,475
1565608776544287244.jpg,640,480,robot,387,24,509,404
6806.jpg,640,480,robot,371,48,520,444
1588.jpg,640,480,robot,283,107,392,347
1565609236371821935.jpg,640,480,robot,268,50,640,480
0702.jpg,640,480,robot,173,19,441,390
1565609254203764736.jpg,640,480,robot,197,72,378,480
1565608348007879084.jpg,640,480,robot,205,17,329,418
sequences_euro_ball_robot_1_a_00077.png,800,600,robot,626,344,756,418
1565608388575983861.jpg,640,480,robot,575,0,635,422
1565609256704075924.jpg,640,480,robot,192,36,289,362
1565609246747983701.jpg,640,480,robot,297,0,504,344
1565608464608096574.jpg,640,480,robot,158,48,320,413
0429.jpg,640,480,robot,20,104,292,468
1565609185307951255.jpg,640,480,robot,191,58,286,256
1565608548007317686.jpg,640,480,robot,3,0,66,426
1565608378743880067.jpg,640,480,robot,277,41,404,425
7803.jpg,640,480,robot,522,16,637,335
1605.jpg,640,480,robot,422,140,627,478
1565608690477560467.jpg,640,480,robot,521,34,630,398
1565609224579835921.jpg,640,480,robot,282,2,485,252
frame0725.png,640,360,robot,264,68,299,131
2410.jpg,640,480,robot,329,164,436,447
1565609287072047923.jpg,640,480,robot,161,0,277,296
frame0649.png,640,360,robot,77,79,108,126
0088.jpg,640,480,robot,110,73,242,343
3393.jpg,640,480,robot,165,47,367,423
7090.jpg,640,480,robot,302,49,455,410
1565609159140171211.jpg,640,480,robot,268,78,355,264
sequences_euro_ball_robot_1_b_00291.png,800,600,robot,352,236,427,371
1565609244539831612.jpg,640,480,robot,322,0,521,480
1565609148208219550.jpg,640,480,robot,317,53,411,258
frame0467.png,640,360,robot,64,53,95,112
frame0728.png,640,360,robot,293,75,318,122
1565609123631977239.jpg,640,480,robot,150,0,232,232
1565609278832189940.jpg,640,480,robot,229,78,333,283
1565609262703926717.jpg,640,480,robot,456,66,561,258
1565609143540115493.jpg,640,480,robot,158,200,249,404
4541.jpg,640,480,robot,194,47,390,438
6863.jpg,640,480,robot,373,66,524,437
frame0290.png,640,360,robot,358,91,382,131
frame0249.png,640,360,robot,159,79,188,134
1565608349943842582.jpg,640,480,robot,170,42,302,423
2388.jpg,640,480,robot,360,169,464,452
1565609302500228374.jpg,640,480,robot,12,82,109,424
8225.jpg,640,480,robot,487,8,631,320
1565609105964030739.jpg,640,480,robot,305,0,393,364
2352.jpg,640,480,robot,481,12,611,290
9159.jpg,640,480,robot,117,0,265,286
1565609102420423432.jpg,640,480,robot,302,0,395,354
9140.jpg,640,480,robot,179,9,328,341
frame0501.png,640,360,robot,333,80,356,138
1565609177008018272.jpg,640,480,robot,273,116,345,301
1350.jpg,640,480,robot,36,158,170,366
1565609112503959284.jpg,640,480,robot,308,0,396,371
8216.jpg,640,480,robot,494,43,631,352
1565609163376176314.jpg,640,480,robot,346,110,432,300
1565608782277044904.jpg,640,480,robot,550,27,640,388
1565609131211998238.jpg,640,480,robot,192,11,286,204
1565609134171931945.jpg,640,480,robot,492,30,582,240
8824.jpg,640,480,robot,402,3,558,344
0069.jpg,640,480,robot,345,95,546,470
1565609162808164631.jpg,640,480,robot,347,97,432,303
1418.jpg,640,480,robot,199,33,306,269
1565608763177848777.jpg,640,480,robot,2,0,54,384
7310.jpg,640,480,robot,388,87,523,404
1565608780144169581.jpg,640,480,robot,444,23,557,400
1565608353843750989.jpg,640,480,robot,137,51,271,409
2935.jpg,640,480,robot,238,22,369,403
3121.jpg,640,480,robot,217,62,339,410
frame0206.png,640,360,robot,153,94,182,149
7591.jpg,640,480,robot,364,61,640,480
4774.jpg,640,480,robot,322,82,530,414
3767.jpg,640,480,robot,189,64,366,413
1565609233372144753.jpg,640,480,robot,236,42,521,426
1565608661576888428.jpg,640,480,robot,159,7,268,377
1565609125589249185.jpg,640,480,robot,152,7,238,227
1565609227835858915.jpg,640,480,robot,115,26,444,457
1565609241039923833.jpg,640,480,robot,89,1,323,477
1565608376376127163.jpg,640,480,robot,31,50,195,412
1565609113587891819.jpg,640,480,robot,307,0,401,376
1565608675977633602.jpg,640,480,robot,12,10,127,373
6848.jpg,640,480,robot,373,67,520,436
1565608376307332903.jpg,640,480,robot,27,52,190,408
1565608760977028566.jpg,640,480,robot,10,0,128,383
4577.jpg,640,480,robot,177,60,343,434
1565608677610820589.jpg,640,480,robot,79,7,210,369
1565608675844269590.jpg,640,480,robot,4,8,116,371
1565608347576252676.jpg,640,480,robot,198,19,326,415
1565609122211875713.jpg,640,480,robot,206,0,308,218
1565609249080032531.jpg,640,480,robot,312,0,509,301
5475.jpg,640,480,robot,343,76,503,410
6640.jpg,640,480,robot,286,85,486,454
0176.jpg,640,480,robot,203,97,345,351
1565608463975816446.jpg,640,480,robot,173,26,340,403
1565608767977663001.jpg,640,480,robot,7,3,97,394
frame0066.png,640,360,robot,108,118,141,174
3785.jpg,640,480,robot,67,62,264,427
1565608538708017372.jpg,640,480,robot,201,65,334,388
1547.jpg,640,480,robot,240,203,465,480
5242.jpg,640,480,robot,265,40,416,391
2223.jpg,640,480,robot,384,41,510,310
1565609236955903075.jpg,640,480,robot,211,117,615,480
1400.jpg,640,480,robot,325,84,400,266
frame0075.png,640,360,robot,414,113,454,185
1565608772211807276.jpg,640,480,robot,189,0,312,403
3784.jpg,640,480,robot,68,66,259,431
0458.jpg,640,480,robot,387,39,557,453
frame0165.png,640,360,robot,183,106,212,161
4748.jpg,640,480,robot,328,91,514,463
